revenue_diversity_score,view_count_sum,channel,name_cc
5,467668.0,UCZjuF6WIQ60BE3SL63QbQoQ,Samuel Ezerzer
4,70940.0,UCZjvj5MN3BMxPFfdEKIrvxQ,The Late Boy Scout
1,1738816.0,UCZjwZay5M3DiSDuQYc9APHw,Maheraz Cooking
0,53443.0,UCZk-b1KyEL9rovh7zdfw_lg,Jordan Syatt
3,2007.0,UCZkBfgFnWZdr2Kcsgcjba4Q,incipitsify
1,13182.0,UCZkVPUf-4-HjaTdrswApBFQ,Globe in the Hat
3,430478.0,UCZkjakEhu1YItgYDKpjFGaQ,Duke Video
3,27387.0,UCZkrgFedR-1DU8eKeH5QBUg,Black Spectacles
1,848.0,UCZkwAw0HhhAFdJ3b6Z_5ZIQ,DeVintage World
1,11711.0,UCZl3uWz6iNm-0smyaPccR1Q,BlackMaze
5,7129442.0,UCZlAwnm7YLWxQtdDZiSWaJA,Gillian Perkins
1,73476.0,UCZlSWjPEoVWaatAluWu3qWQ,pocket83²
1,116172.0,UCZlUAff0s1IbMJlIDrw3TKQ,Zermatt Neo
1,16738.0,UCZlcRahEyH1FVjUBEA_3apg,TheBigPayback - Slot...
2,406.0,UCZli6p0H5hC71t-9rmlqtsg,The Christian Life
3,313437.0,UCZll0PJXjErnm97V18BpBlQ,JENerationDIY
2,11305.0,UCZlnshKh_exh1WBP9P-yPdQ,HeirofCarthage
3,230042.0,UCZm2IEBVHdtaAhSyYhWu9mg,InstituteForJustice
4,59508.0,UCZmFGmZ0IzqFSOtrVj8Gh6w,Credit Suisse
5,96020.0,UCZmNLwHKqOXvnkXBp1DjWcw,Wessex Blades&Bushcr...;
2,3694.0,UCZmPkHZxpviguTuxU2K9g2A,Chief Canuck
4,1888360.0,UCZmSYfLPEc8qC4YyKltvNTA,To Get a Boyfriend
2,8677.0,UCZmcE97PQqra4sQhvxUvBTA,Trending Nollywood M...
2,1349.0,UCZmlIvAdoz5Dzor0rtyymPw,YourRidingSuccess
0,3279.0,UCZmrE-3SeGlZQwHx66yLRdw,SamHamTV
1,10962.0,UCZnLPVBE7_IHxLU1kMStEkg,Bermor
5,927408.0,UCZnQYVCCnNnwqiJRIYQuYdA,Makercise
1,4823.0,UCZnbZK8BNO9-JmY3vubuBhg,Pamela Geller
0,3884.0,UCZnf3mdsauHpQu7Txmrf8ww,JustNickMusic
1,4535.0,UCZomvsWDOp5bYKNfhGneA-g,shopdogsam
4,43572.0,UCZoqcUja6UHPMxesf_zyZxg,FuzzfingerGaming
2,109039.0,UCZorPE3w8dI55edrq1Vq4jg,Kimbyrleigha
3,4198.0,UCZp2qyycTugXM9v4GRMv3hQ,Ubex AI
4,18989.0,UCZpL-0v01cKfvDhgmAYKwZQ,DESTROY ISIS
1,109880.0,UCZpNX5RWFt1lx_pYMVq8-9g,Chriselle Lim
5,5291055.0,UCZpSVIFxNV_p62fkuucmtnA,Wild We Roam
0,26245.0,UCZpb6kSSsBJU6WD9nTGV8pg,Sunshine Tarot
3,368197.0,UCZpkfpfGe2ZC3AIQ69ERCJw,Ferdy Korpershoek
2,14959.0,UCZprVLJfXNuCO50MAnXL_CQ,NET-A-PORTER
2,10873181.0,UCZqXhOOZtILa9Rx3fFEXodA,Just5mins
2,21489.0,UCZqnjSwfLHe7nd_lyHTyxqg,Sample Text
2,6040.0,UCZqsC13VeSnTIvdvTK-YEvA,Mayank Bhattacharya
4,13576.0,UCZr5saLaHmXe26J4LynioiA,Ikram Online TV
0,175340.0,UCZrM_3Kpt9A6-XYn3DrAOZg,Breeny Lee
3,738.0,UCZrnoMQMKqQ7yhlFyr_sqHg,KDawgFilmz
3,33266.0,UCZrxXp1reP8E353rZsB3jaA,Easy Allies
1,638.0,UCZs3VTYVmdFa8jHr2JPVNyA,RichmondCityRailfan
3,7677.0,UCZsEFqFnn8zArNrLwo_b4Xg,Laura Hoyda
2,68022.0,UCZsM8MOy0VC9blj_wBkbo-g,PurgeGamers
0,75971.0,UCZs_-le2VagiwygkyQDxP4w,Rose's Universe
1,22012.0,UCZtDUmC3W7j25XHZWFT_XgQ,BBC Music
2,7073.0,UCZtG7Ugelo_1Rr5zHEUM-bQ,Miles Prower77
4,8760.0,UCZtoHZLbQzHCAJ943Ez1T9g,Faithful Designs by ...
3,28200.0,UCZu5DXa7D5PKb3HVFiEyrJA,RobbbRyder
2,181979.0,UCZuh3ejTqTXIhr6MaFqwArw,totaltraining
2,6506.0,UCZuzhTcxpJZ1VEJ5s9H9MdA,University of Pennsy...
3,627.0,UCZv2uIXSi6y-e6x43eFyKiw,Carlos Quintero
2,1300.0,UCZv7dyFdg4DIph6TIBlaVSQ,minimalistik
5,2779.0,UCZvW6RfaE36ErdF6JoFpTqw,RFD-TV
2,1467.0,UCZvgJtocI3iju0WFODsSk0w,Cherylife
2,1125.0,UCZvpsD4UrrK9buHsDzxqp7A,Lex Selfmade Life
0,89918.0,UCZw-iNm0hT3ESfI7BpfeHhw,Hollpiglet
4,408986.0,UCZw66Ls3z37bJoZEQGC00kQ,Immigroup Inc
2,16473.0,UCZwGqsX9mcakWfuL-KFl99w,TheAlchemicFox
4,195336.0,UCZxBAKuwPeRv0cUqir1JNHw,Bane Tech
2,548907.0,UCZxTHv4_G9RUqefQtIXorig,Mind Over Munch
3,1020.0,UCZxkgVC170NMXPU6ncL4g9Q,Jackie Flores
1,11838.0,UCZy9pZM0dvQHVXyk5Bib1Wg,KRASI - FIFA 20 TUTO...
2,2643208.0,UCZyCposXwcyopaACep44maQ,Alex Costa
0,18533.0,UCZyOwS-5X4E5yKxT5RA6J_A,Lps Wires
3,22231.0,UCZyWLF4jkoxNx4eptYxpCiQ,IV Organic
3,3890.0,UCZyXi0QzETKK6mxYZbn0wHg,Gabrielle Doolittle
4,898959.0,UCZyrn1awtEVne0bdryfuI6A,"Roger Ver, CEO of Bi..."
0,1310130.0,UCZz1vlP2XaeKnEP3L5hmcVA,TheEpicNate315
2,4830.0,UCZz2ixp-5T6VeAPtAMQ5v5Q,ChickasaurusGL
0,3937005.0,UCZzFTGw8MDJzf0fvYXNvgaw,MrChrillemannen
1,129036.0,UCZzIw50kAQKqBRfln5V9JOw,OfficialMusic777
1,377.0,UCZzmfpYT-8g_lLiLopnXW7g,ComboDombo
3,91604.0,UCZzuauSCw9aXx-tUB-E7Tfw,Master Sri Akarshana...
2,1809.0,UCZzwQDDag5eP4Rs-2d4nX5g,iterorganization
4,2973.0,UCZzxOwEThVKEyyOY_YAyiNg,MelissaQ
1,107.0,UC_-gT7OYiRCK9Sp8SIv9WgQ,CBS Denver
0,29515.0,UC_02_ancDZxtuzW8l8S5aGA,keshya
1,748.0,UC_0A4NAVAoiFk4Q4M2dJe0A,Thug Lyfe Gaming
3,797198.0,UC_0B6PUIV5fpGjiLEnNFW9Q,Sit On My Bits
0,325017.0,UC_0Bl1X6Fnt2vKr-XUGS4WA,atomcentral
5,2180843.0,UC_0CVCfC_3iuHqmyClu59Uw,ETA PRIME
1,371010.0,UC_0NfufarVw04vDfWFm8z_Q,English Lessons with...
1,28150.0,UC_0W4SXV7b-95fTRx5_V-pw,M4TTHEW
3,256931.0,UC_0cZVAIcWOWiYxnY32gSgg,My Pale Skin
4,1418654.0,UC_0eFMbKBNkMBSk3NWQSIFA,Astro Forex
2,293054.0,UC_0r3EheCnp-wVvndYDGviQ,Reel Truth Crime - C...
0,21400.0,UC_11Keeh_Q9bPLiZrAQRvtQ,NeverEnoughEpicAMVs4...
5,71749.0,UC_1U_Gglxd_7TPE_a8p2G3w,Ed Opperman
1,35330.0,UC_1W67AWPhTEF-3qGE4pslA,Edgy Rick
1,27226.0,UC_1WzLDXc_sZpaPkGrWaoYg,Putupau Family
3,23485.0,UC_1YPodSZTrzIE80vNI2eFg,Make.Test.Battle
2,533505.0,UC_1awbvccFZOnVRjAIkCG7Q,Sam Beckman
0,56142.0,UC_1kQQSYFfEFcvzTH0IJkmA,Switch & Lever
1,140493.0,UC_1quVNvjrJTak053aB9E6A,Weston Koury
5,16196.0,UC_2M86u8IBAnn41HyUJyrcQ,Cotton Tolly
2,102390.0,UC_2V5fkgx7RsatSOfOgIBYQ,Micay Deboma
4,660527.0,UC_2irx_BQR7RsBKmUV9fePQ,ABN Telugu
1,9514.0,UC_2kuj9NQW5j3vqNPX7gwjg,Liv Harrould
4,576532.0,UC_2r2qjt4bQNKzY_vwfK-fA,MissMikaylaG
4,1063273.0,UC_2xxs6SLEeXEu1Q6QCMf5g,WP Eagle
2,309.0,UC_38ZAOhThWU7HJ3KqrA2IA,Clubit
2,67.0,UC_3MkLVoHH47tTsP3RD8beg,Daily News 247
2,3991.0,UC_3rw3DKLjkqmNXmmb_G9GQ,HaasGaming
1,30954.0,UC_3s9K827_03IO28u7_jC0w,Heather LeBas
1,53570.0,UC_3vfVLGjww6N6ZudokdGvw,MrThaiBox123
1,83771.0,UC_4EQ0XQAf2LQMSjPz2eXTg,Isaac Rudansky
3,29990.0,UC_4JvwhjS7Ynv2aZgf_Jsqg,The Art Spirits
1,97451.0,UC_5FqGG7IdxSrsuRiOewm-w,Fidus AMv 2
1,654154.0,UC_5p2ob_kL66tBU0kQOcQ7Q,E2A
4,6373930.0,UC_5qxE-6ITKqNYK6Z7EZYtQ,geobeats
0,5029.0,UC_62jYuKq0O-K66pjrK5jhQ,Knox Hill
5,146327.0,UC_69zkcILdEIXtSyYTldhvQ,CaptainSkoomer
2,137556.0,UC_6IJsXAH_WA6n-TGonSk6g,Ghulam Mustafa Offic...
0,229715.0,UC_6fCJg5OMDV2kOFVeLIyAQ,Japeth321
4,111872.0,UC_6nnp5Sui-xF1y-M8ssQ3g,PrettyKeli
0,15509.0,UC_6zPf4uuteHFFctnQtEaXQ,ARIRANG K-POP
2,646415.0,UC_70KgfuKCcmEehjzFO1C8w,Tishitu
0,2154.0,UC_70iWZ6ym2cglS_kv5YfmA,mediamatters4america...
4,207188.0,UC_71IGEjSWBjQ-9AkfmFaZQ,Jatt Prabhjot
2,14291.0,UC_7GFqFFwqFIAaHVLkiMsOw,Walker Art Center
5,16705386.0,UC_7aK9PpYTqt08ERh1MewlQ,3D Printing Nerd
1,541.0,UC_8-XIaYYPVI69FPc76y6lw,NickInTimeFilms
0,1707.0,UC_8BR59zKgBzeWPxFtmHSwA,Polyglot Gathering
5,717055.0,UC_8EF6wpafOGN6X5lnM6YFQ,Art Side of Life
3,1368.0,UC_8F0hPcbReox2p8nSgaxlg,Designs by Phanessa
3,614127.0,UC_8GvO3YwjENDIMasp7fFxA,Pakistan Affairs
0,15790.0,UC_8yo4mNMJkB7noKGLd7jUA,Far North Bushcraft ...
5,109368.0,UC_8zNCjvCq1vAkb-G3F06Xw,Pride In Photos BEAU...
0,813.0,UC_9-E0i3MUDgQA-0PlZ-TZA,J.C.'s Channel
5,56120.0,UC_91rmL53N1srux25JOkQBw,Chad Hoover
4,700027.0,UC_9EXcw4PlVlaklxx12cDqA,K'eyush The Stunt Do...
0,2564.0,UC_9NSaTQkIFAHBznRwSBRUg,Luxeley
2,2098638.0,UC_9PPhlRLYdJby2OjNYfBEA,RiskyRobTV
5,1276.0,UC_9QewSCTk2GwYzJSVHbhUw,Trending With Tori
5,96077.0,UC_ADhkBQFudvyhdpsBJJvYw,Kikoskia
1,16182.0,UC_AFL88oKJgUJb0jK_LiOrQ,Storyful
4,14921.0,UC_AYd4lgxVZ1q8Ofkah5f9g,Miss Green Eyes
2,37534.0,UC_AiDYX6q-9101Zz8o9ES_A,Lil Sokz
3,842.0,UC_Apx0LrH3YglzDhFUbS0HQ,Sean Symons
5,29470.0,UC_Atf2Fw8nR8kOb40fA24DA,Film Gob
0,81.0,UC_B-DLxqowPAdpNifRCzj8g,tsbrownie
2,986.0,UC_B1lpgj2DH_wO8T1jJnSYA,FOX10 News - WALA
0,27.0,UC_B7XetZElu6AgUZie8luTQ,Worldwide Spotlight
3,386.0,UC_BKUJz2hVKxK_0duyLvFcw,IceCream777
1,3689306.0,UC_BSFedLt0jtXcvkpYjjzhw,LucianoTV
3,643560.0,UC_BUDUo54yXcKsBH5QChj1A,Crypto Wowka
5,5319.0,UC_C2z2k60d6lOj8DFMWDGEA,Hangin With Web Show...
2,2370.0,UC_CMKmSzhtenNukFZWzKNIA,CHAPPER15
2,56073.0,UC_C__SsDmqlFJg4S2W9YliQ,CineBox Pictures
1,9044.0,UC_CbZ4MLZ4EEXYxBwkSd2Sg,Evan's Backpacking V...
5,8691820.0,UC_ClYrAtDNAGy5J0N-AwBNw,The Last American Va...
2,7376.0,UC_CydIbJiig9zulZh-seJ_Q,Kanak's Kitchen
2,359.0,UC_D2dx6gG2mYKuSAqtkMFqg,TRNSPRTR
4,56251.0,UC_D8cMTOz9WweFxIz56rtWQ,Cleverly
3,7603.0,UC_DCVMhIdgwQ1uUE76XLXZg,DieselDesigns Gaming...
4,45228.0,UC_DmOS_FBvO4H27U7X0OtRg,Fearless & Far
3,35928.0,UC_Do5iLBxmP_Mmvbp4imlrA,TheDudegrows
2,638694.0,UC_E54fzF2BPsy7Ig4aDygWA,RelapseRecords
2,111287.0,UC_EAR-3yVGEInQDpDw5NCVA,Keshia J
1,1896.0,UC_F3BDeu7xAQ85qEguiwJ3w,Only Dinosaurs Produ...
4,476075.0,UC_F6zgai5rOF8m2JXNpFdbg,Rap Beats - Trap Ins...
2,3823.0,UC_FJ2hiPpsaXCeyL0RiP1iA,Chinmay Kole
1,3091.0,UC_FMOBKR7hEkp2C2o2mREjg,MANIAC BEATZ
2,18889907.0,UC_FNd7A9b0adbxmpuzIm5ZA,IdunnGoddess
1,1715634.0,UC_Fa-QfmCFY1HFtQuSyhc1w,G Bar-KOO
3,91375.0,UC_FfTzJh1Y4cIyjCj1xlUeQ,Materwelonz
3,152681.0,UC_Fh8kvtkVPkeihBs42jGcA,Coding in Flow
3,4682.0,UC_GKef562GXEE-dk0tVknlw,Aiyanyi
1,34885.0,UC_GQ4mac4oN3wl1UdbFuTEA,ibxtoycat
1,1228.0,UC_Gk_bSCbR-hx7Z1bUgorwA,Rainy Day Audios
0,66.0,UC_GptY4_8dxnQd_iFMSnuNQ,Taff in Exile
4,62818.0,UC_Gz-8R2G8jBs20ro9AL9hA,Dusty Porter
0,52.0,UC_HApj2UMDr_m1NtHng1-YQ,mexican yoshi
5,799286.0,UC_HKp2LTL6doKdv0z53mCig,Drea CN
4,114136.0,UC_HVSwoYSkAa5L6fK62CP0g,Pascal Basel
3,2892774.0,UC_I3C47_Ke_rhWH33X5RW6Q,kenandrewdaily
1,508.0,UC_IHYB3urygPIs2jXAJv3vg,careworldtv
1,60137.0,UC_INfmpHFzLMvLZP7KKIS7Q,Cazador De Piratas
1,41560.0,UC_IRYSp4auq7hKLvziWVH6w,Pixar
0,7430.0,UC_ITtTXluRTpVeBhTNxQUMA,The Internationale
2,913541.0,UC_Ic8HZSPfIW9TES3jPgpCg,Tristan Broughton
5,78287.0,UC_IfueZ1f-RCX8W7LPYHLnw,Cooking with Tovia
1,494.0,UC_IgqLRuh4ZolB1FwlaXIaw,Waffle Flower Crafts...
2,11557.0,UC_Iz4mac8Tyx5a9N3NTq_0A,WeBe Autos Ltd.
2,333.0,UC_J74ze0ChXIc5B4joFl6eA,Angie Burgs
3,38205.0,UC_K0S2GbXYI9Fc77d6oRE7w,durianrider
2,170587.0,UC_KL_-8-6bnhQUOKoC6kADw,SharifTV
4,329950.0,UC_KQKeg7kNrlvrIXPnpwgEA,Dina Tokio
2,67124.0,UC_KkCbQ6ZlN0dGnT1GLdz7A,Sheldene Fine Art
5,181511.0,UC_KlxwLBVa4UOdMuVwMGpCg,BigSpeak Speakers Bu...
4,15658.0,UC_Km_defHuGkxh8RpDmCO8A,Tech Fire
2,455685.0,UC_KrIqdfxpFYr0giJDYwCsQ,LiveNaturallyLove
1,9801.0,UC_Ktic72t5bDX_3go_9u_pg,Vusi Thembekwayo
3,6382.0,UC_KusE8c_wYs-_LkV9LmisA,Platinum Rose
1,1010.0,UC_KvZUUODWErbQGN43Ie9Aw,Real Simple
3,1488.0,UC_LJT1mz1yVOfM73TYRovgw,Katie Potatie
2,8084.0,UC_LOoFtney1PI4La_edqz0w,Steven Bartlett Arch...
0,1337.0,UC_LYrLANqh3kfNvyuLO1Q_w,cpbdwbrbrs
3,246645.0,UC_Lnb8ZHqqgLbp-7hltuT9w,CNA Insider
5,134189.0,UC_M-iWYpQbgo4rK1YfewI5w,Britec09
5,18606598.0,UC_MTE8H-i_spop-Gc9tOCDQ,Kevin David
4,32604.0,UC_Mjnv0BiJ6cs_UGxVxJgsQ,Nastazsa
5,79911.0,UC_MsAdd9-jaXxhziTlGPXDA,That Home Theater Du...
5,116794.0,UC_Mv2BsvWR03-s7S5CrNm3w,Flipped Classroom Tu...
0,7081.0,UC_N1f3ikWSSY6LNHENn9qAg,Xegothasgot
1,24388.0,UC_NDzqS3yL6E2VFMLr0p1-g,AnglerUp with Brant
5,1172448.0,UC_NVASg3VB2TCjHx5w2ZJ-Q,The Matneys
5,15075.0,UC_O3KOfbF_5SZJ3YTK3F-uw,Porchia Nicole
4,42940.0,UC_OAr-_PqpP6bionhtCLkyA,Tobi Schnorpfeil
3,138579.0,UC_OV3L9OAwKkLQYNRwLbMbw,QuackingThings
4,250653.0,UC_OWzdAbv5ubnEI7D2BAe5A,Hydroponic Gardening...
1,7477.0,UC_Oi0LoSn3J_Bl0cOQ8JvNw,International Cuisin...
3,595792.0,UC_OtnV-9QZmBj6oWBelMoZw,insaneintherainmusic...
4,420331.0,UC_OwSX51ZRQ4IE9LIEVxf1g,THEWORLDOFTRAVEL
4,322979.0,UC_PQPluRhdOyLBYzoai2_Rg,Annie Marie
4,1261073.0,UC_PgChfO-fgSIpIYWD3Ka-g,Living Traditions Ho...
1,21094.0,UC_Q2iVXW3iiIBwbIniWfVZA,International Tribun...
2,4014780.0,UC_R8qIXaTKpkAJuuiZhHTmA,Vahchef - VahRehVah
0,7189.0,UC_RIJmIq7IHp-qUjk6t3wTw,Marcus Stamp
4,19897.0,UC_RQwF27aYehqVWUuug8oyA,Greg's World
3,10993.0,UC_RXrVYPSEsJ8dL_JKCuQAA,WarbossTae
2,24052.0,UC_R_mftD1FUNCKOq20jI_TA,877-Why-Islam
4,241634.0,UC_RjUhVg2HfffbyA0Xb0hog,Outdoors with Erik
3,2777.0,UC_S3yCGuRiQO_pLESdHOocA,Salvador Briggman
4,1035903.0,UC_S5FBcMfrFbeV1ZRa3dJmA,Cryptocurrency Marke...
2,569.0,UC_S8-o7r0W979pS8j_7snPw,Bryan Bruton
4,132260.0,UC_S803Fwu2NlUiNFkPu_wLQ,MrLemilica2
2,368.0,UC_SQwwhTS8Xwf9yMZd_E0rQ,MikeBrooksPros
2,5265.0,UC_Snve-ZI6Ay8gwBAHv6OVw,Rising Phoenix Promo...
0,227660.0,UC_TYXu5lfVifXEKjYENrS4w,UnitedGangsTV
2,5810.0,UC_TdF-rtQ8N53wHNbknPxkA,Nikias Molina
0,317.0,UC_Tg-jtxlqdKbuKPKG-kxYg,Farmers Weekly Video...
5,1307487.0,UC_TrOkJkv0IDNeD0-0q7ssA,Brendan Mace
3,16674.0,UC_TyduZhkDiRLARh9eW-lqw,Madeleine Shaw
1,82349.0,UC_UO3rdZSFPvswbIXJ-Pt-w,Sakala Vidya
2,34281.0,UC_UPGu8wh2jgQ65FEFQlMrg,Pi Fingers Motivatio...
2,31375.0,UC_Uj9rtQLYNIISfRBeQ3Fpw,PetWorldInsider
3,7722.0,UC_UmfrFnOnHXX50ebwt3ZxQ,Spaz Boys Comedy
0,491.0,UC_V3HzTpwlAZ4I0VzJgbH8g,KryptonicHD
3,15128.0,UC_VDhHOI7FvMCSyAdS-wMIg,Derrick Grace II
4,93830.0,UC_VskFf9nosePUtxucxirRQ,Charbax
4,303524.0,UC_WMAaRkWseHyuPJ0lJe9oA,XLNTSOUND
0,7829.0,UC_WMyJMgMjKQod3FILMmw7g,Everyday Gourmet Wit...
1,63624.0,UC_WXkNIJ2ncLIsAk_ltbvjA,SpitBrix
1,209375.0,UC_WnvOu45e2rtdtMi-aHWmQ,Boonaa Mohammed
0,1107.0,UC_WrBrdimTZfurTNheV_nyA,All About Home Elect...
2,3542.0,UC_X03U7OQQZcdOVxtR9HcLA,Power TV Talk Shows
3,12911.0,UC_X2fZ9hLVvFD1aKFbRKeog,Koori Style
0,2565.0,UC_Y4uBSCv7D2zZbUBrAvwoQ,My Feathered Nest
0,8514.0,UC_YD480n61RsJIEonKNn1aA,Real 1
2,90.0,UC_YFbvKedjnVjqrZqBR4L8Q,News4JAX
1,414420.0,UC_YOdN4fJdLvAPVtgAyqJUg,MerryCat AJ
1,109277.0,UC_YPRHSbtQUsZ2yf5ZoXlcQ,ordinary dreamer
4,52904.0,UC_Ya2lzMERgVQ-LJg_Tp1zQ,Jarrod Tocci
3,110867655.0,UC_ZUB-L_cEFjbuttEcpZVKQ,Rfm VS Games
1,7988.0,UC_Zff1C3Dz7jNJaSkqHRaMQ,JustforlolzFYI
1,7045.0,UC_ZyXJUBzCVymInBodnsJ-A,360Typhoon
3,353.0,UC__2_0RJ8XnHt2angfw6S1Q,KOMO News
2,242147.0,UC__5EF81KnDOVu_vNGfgtGg,The Former Mrs Jones...
2,90296.0,UC__Oy3QdB3d9_FHO_XG1PZg,ReviewTechUSA
2,117078.0,UC__YXWhWRTWhV99fs1t6oig,Deepak 8 Ball Pool
1,3573.0,UC__gcXYVQlmVocNLZykibUw,ToryMagoo44
2,28550.0,UC__qBoh9FxBa550m_o8dK6A,Steph's Beauty05
4,33022.0,UC__spnljoqvOVYaMTMsSn3g,Stu’s Reviews
2,12277.0,UC_a-tB5cm3Z7WrRSNtYB6jA,Nine News Perth
5,613616.0,UC_a8HaeL7RWSSXQuiLKlKUg,Amy Serrano
3,2992.0,UC_aPNdcvd8mp0xHp2Z3hd9Q,tutovarieties
1,5554.0,UC_aUJ2zBZ4OX-dTi4pmNmbw,Mulatto Macchiato
3,30939.0,UC_ab7FFA2ACk2yTHgNan8lQ,RT UK
1,1108898.0,UC_acrluhgPmor082TT3lhDA,ReviewLamp
3,31996.0,UC_alSLqNTLW624x66BLgkHg,gizmochina
1,631928.0,UC_b26zavaEoT1ZPkdeuHEQg,This With Them
4,303643.0,UC_b3p6ISMj_txO90uM0c5Qg,PatentYogi
1,156473.0,UC_bJWYjofvYhuErf_qCUmqw,Priya's ಮಧ್ಯ...
2,8864.0,UC_bNtoaUUCnEzf93kJLY_Pg,Sherelle Saint Rose
2,17285.0,UC_bQ4LM9cSrljRu2Ldv_SfQ,Arthur TV
0,224448.0,UC_bUcF0Vda0W0K6Ek7ygorw,Beadaholique
4,51201.0,UC_bZMqzqYA_1BHa0Sul5MBw,Silver Fortune
5,2963.0,UC_brIqxDpMQREAtqXvliKTw,TheHoustonFactor
3,483044.0,UC_c1gdsojLxBGkgzS0NsvUw,Maddox
2,1080563.0,UC_cMwLAbaG_8c55wZxbhYfQ,GEORGE CHANIOTAKIS
3,79692.0,UC_cOrj8dlCqYnGgp0xdkxow,FullyRawKristina
3,10652.0,UC_cZYFovNQTsKw1ZLmO_AMA,First India News Raj...
3,4115.0,UC_ccpE1W9pgWFJnYrc11WKQ,Pak Tv24
0,5245.0,UC_cebtmKtmeQ5bGQh6jYXiQ,MoreBrandon
3,6982379.0,UC_cvTMeip9po2hZdF3aBXrA,BeckBroJack
4,253942.0,UC_cznB5YZZmvAmeq7Y3EriQ,Stated Clearly
5,8589815.0,UC_d3dOruc-Y0CNzoNRLPDzw,Money Guru
2,26313.0,UC_d7EY0NrcEM715w2n6yVZg,Logitech
2,43877.0,UC_dE4wSKdTy7VoURzIgmR6A,BenXC
1,9543.0,UC_dF2LJ1LLwGb-Ngy-H2XWA,Tommygun1028
4,11217.0,UC_dFXYzKaIUnpiVNlUbl8Eg,TheGISALEGEND
2,4292.0,UC_dM286NO7QhuX18nMW0Z9A,Snowboarder Magazine...
2,19180.0,UC_dMv0tcIfvI7O5h0VyXWXQ,Mary Morrissey
1,25911.0,UC_deD43XyFs6PpRyaEmR-qw,InTrollsive
2,40267.0,UC_dzDnUbyWGbuaUMcsnyRxA,keezi walks
2,138029.0,UC_e9DjRV9ZNMczOM6EqtV-Q,Anil Mahato
1,550.0,UC_eWyT1sRd64zYTxHiQbaNA,MEET Magazine
4,60154.0,UC_emZD5nBMBnWJwuQ7LRo0g,The Arkham Channel
4,428179.0,UC_fBjgEk2snb-31nLSLICJA,StressedOutStressFre...
1,601.0,UC_fGa5LJdguucHM9HfhHRVQ,Nenduboy
3,501141.0,UC_fafII4lTx7Ov8jIT2mIVQ,Open Green Energy
2,18158.0,UC_fiSXsgDVMLDmExLohAYIA,Kezia noble
3,2570.0,UC_fsb-5q3QH-CXJ79YgrWfg,The D-Pad
4,21655856.0,UC_fvzTJWeoIhP6wF82m2flQ,Qurban Tv
0,414104.0,UC_fwlBSrMIfdb4Br2O_Fzlw,Assassin's Creed UK
3,156403.0,UC_gE-kg7JvuwCNlbZ1-shlA,SourceFed
4,25430.0,UC_gUM8rL-Lrg6O3adPW9K1g,WION
1,6062239.0,UC_gcEbkXOt8j7NUoxulEaTA,Natural Cures
0,5335.0,UC_gsKJg1Jx2n4-zA_NEd6AQ,Planting Freedom - a...
1,52708.0,UC_guCQk0_fmS2BNk6fHzRjw,Shenpai
1,1178342.0,UC_hK9fOxyy_TM8FJGXIyG8Q,Dhar Mann
2,861543.0,UC_hSjGOO67A6gIDUcyuv_8A,Infinite
0,3296.0,UC_hXh_n7XXLPiGYi2gZV7-g,Ryan Van Dusen
4,138021.0,UC_htUlq7eYumecIoQai4HzQ,Jessica Stansberry
2,7650.0,UC_i9OksAplj2wqA6ygz5D_Q,Moonshine Recordings...
4,361340.0,UC_i_IKDQ8vtTzhJiA5OG_hQ,Brandon Belcher
5,1701594.0,UC_i_ZggZaqVOrbNVd7F-76g,Essetino Artists
0,980.0,UC_ifR0B2orCAIpc9h-4h8MA,Taylor Lynn
3,2188.0,UC_isacL9Y5wETCsXj9tWD-Q,mattienottagetv
4,69814.0,UC_iz0mIhVFaMwD-KBfrLPWA,1000's of roots
1,2248.0,UC_iz7jC1TQX_T4zJmcQGzkw,ruba1029
1,122468.0,UC_jB-Y6Nh_wj8fndtr_skUA,geekdomo
2,9345.0,UC_jFkxXAmc-x5TMC-BPH7fg,AE Mind Academy | Lu...
2,1511.0,UC_jyF_-QedkseHiRW1qJCsw,87 Seconds - 10k Sub...
1,12470.0,UC_kARM8MBLDBxZQuZeYYQdQ,Pitmaster X
0,7478.0,UC_kFKpSAinc_60hgve8D_lw,BOBKA TV
4,6145.0,UC_kbDcS96DWGpmQg1WqSXYQ,Dread Pirate Trucker...
2,1377486.0,UC_kbEEX1tOL52MTzigBt8jA,Diff3RentBreed
3,316084.0,UC_kj5J9ET4JC97c8AwIZGTw,Amplex
2,540705.0,UC_lIqNT-IVNinV4aUQUOGlA,Twin Time
2,86532.0,UC_lXwMORwPrkYaJXvB_j_gg,Telemundo English
2,17898.0,UC_ldgDzMaFzAEHEnIjSlWoA,ClutterBug
0,2836.0,UC_lgri5yS9aCwT2ySLo9o5A,PC Gaming Videos
5,3349393.0,UC_lm7xXB3adOTc0T1FwyGRQ,BuriedONE
2,23652.0,UC_ltm4SZksObwtGgtUivxTA,TOMs Modelling in Mo...
5,501019.0,UC_lvvd3d3K7NgLtWstl6YNg,LogosMedia
2,12999.0,UC_m5_R9wkBX-qWr6Bfymo6A,MX CRICKET
3,41029.0,UC_mLOWEP-7JQlsa_0A57vRg,Timosha21
1,1107.0,UC_mtXV1bxyFz1pgvoh3HwiQ,Timothy Castleberry
0,155715.0,UC_mxl2kDiu-Ls_m7dR5qjtw,KevCentral
